分拣中心,日期,小时,货量
SC26,2023-12-07,3,318.2226
SC26,2023-12-07,4,318.2226
SC26,2023-12-07,5,318.2226
SC26,2023-12-07,6,318.2226
SC26,2023-12-07,7,318.2226
SC26,2023-12-07,8,318.2226
SC26,2023-12-07,9,318.2226
SC26,2023-12-07,10,318.2226
SC26,2023-12-07,11,318.2226
SC26,2023-12-07,12,318.2226
SC26,2023-12-07,13,318.2226
SC26,2023-12-07,14,318.2226
SC26,2023-12-07,15,318.2226
SC26,2023-12-07,16,318.2226
SC26,2023-12-07,17,318.2226
SC26,2023-12-07,18,318.2226
SC26,2023-12-07,19,318.2226
SC26,2023-12-07,20,318.2226
SC26,2023-12-07,21,318.2226
SC26,2023-12-07,22,318.2226
SC26,2023-12-07,23,318.2226
SC26,2023-12-08,0,318.2226
SC26,2023-12-08,1,318.2226
SC26,2023-12-08,2,318.2226
SC26,2023-12-08,3,318.2226
SC26,2023-12-08,4,318.2226
SC26,2023-12-08,5,318.2226
SC26,2023-12-08,6,318.2226
SC26,2023-12-08,7,318.2226
SC26,2023-12-08,8,318.2226
SC26,2023-12-08,9,318.2226
SC26,2023-12-08,10,318.2226
SC26,2023-12-08,11,318.2226
SC26,2023-12-08,12,318.2226
SC26,2023-12-08,13,318.2226
SC26,2023-12-08,14,318.2226
SC26,2023-12-08,15,318.2226
SC26,2023-12-08,16,318.2226
SC26,2023-12-08,17,318.2226
SC26,2023-12-08,18,318.2226
SC26,2023-12-08,19,318.2226
SC26,2023-12-08,20,318.2226
SC26,2023-12-08,21,318.2226
SC26,2023-12-08,22,318.2226
SC26,2023-12-08,23,318.2226
SC26,2023-12-09,0,318.2226
SC26,2023-12-09,1,318.2226
SC26,2023-12-09,2,318.2226
SC26,2023-12-09,3,318.2226
SC26,2023-12-09,4,318.2226
SC26,2023-12-09,5,318.2226
SC26,2023-12-09,6,318.2226
SC26,2023-12-09,7,318.2226
SC26,2023-12-09,8,318.2226
SC26,2023-12-09,9,318.2226
SC26,2023-12-09,10,318.2226
SC26,2023-12-09,11,318.2226
SC26,2023-12-09,12,318.2226
SC26,2023-12-09,13,318.2226
SC26,2023-12-09,14,318.2226
SC26,2023-12-09,15,318.2226
SC26,2023-12-09,16,318.2226
SC26,2023-12-09,17,318.2226
SC26,2023-12-09,18,318.2226
SC26,2023-12-09,19,318.2226
SC26,2023-12-09,20,318.2226
SC26,2023-12-09,21,318.2226
SC26,2023-12-09,22,318.2226
SC26,2023-12-09,23,318.2226
SC26,2023-12-10,0,318.2226
SC26,2023-12-10,1,318.2226
SC26,2023-12-10,2,318.2226
SC26,2023-12-10,3,318.2226
SC26,2023-12-10,4,318.2226
SC26,2023-12-10,5,318.2226
SC26,2023-12-10,6,318.2226
SC26,2023-12-10,7,318.2226
SC26,2023-12-10,8,318.2226
SC26,2023-12-10,9,318.2226
SC26,2023-12-10,10,318.2226
SC26,2023-12-10,11,318.2226
SC26,2023-12-10,12,318.2226
SC26,2023-12-10,13,318.2226
SC26,2023-12-10,14,318.2226
SC26,2023-12-10,15,318.2226
SC26,2023-12-10,16,318.2226
SC26,2023-12-10,17,318.2226
SC26,2023-12-10,18,318.2226
SC26,2023-12-10,19,318.2226
SC26,2023-12-10,20,318.2226
SC26,2023-12-10,21,318.2226
SC26,2023-12-10,22,318.2226
SC26,2023-12-10,23,318.2226
SC26,2023-12-11,0,318.2226
SC26,2023-12-11,1,318.2226
SC26,2023-12-11,2,318.2226
SC26,2023-12-11,3,318.2226
SC26,2023-12-11,4,318.2226
SC26,2023-12-11,5,318.2226
SC26,2023-12-11,6,318.2226
SC26,2023-12-11,7,318.2226
SC26,2023-12-11,8,318.2226
SC26,2023-12-11,9,318.2226
SC26,2023-12-11,10,318.2226
SC26,2023-12-11,11,318.2226
SC26,2023-12-11,12,318.2226
SC26,2023-12-11,13,318.2226
SC26,2023-12-11,14,318.2226
SC26,2023-12-11,15,318.2226
SC26,2023-12-11,16,318.2226
SC26,2023-12-11,17,318.2226
SC26,2023-12-11,18,318.2226
SC26,2023-12-11,19,318.2226
SC26,2023-12-11,20,318.2226
SC26,2023-12-11,21,318.2226
SC26,2023-12-11,22,318.2226
SC26,2023-12-11,23,318.2226
SC26,2023-12-12,0,318.2226
SC26,2023-12-12,1,318.2226
SC26,2023-12-12,2,318.2226
SC26,2023-12-12,3,318.2226
SC26,2023-12-12,4,318.2226
SC26,2023-12-12,5,318.2226
SC26,2023-12-12,6,318.2226
SC26,2023-12-12,7,318.2226
SC26,2023-12-12,8,318.2226
SC26,2023-12-12,9,318.2226
SC26,2023-12-12,10,318.2226
SC26,2023-12-12,11,318.2226
SC26,2023-12-12,12,318.2226
SC26,2023-12-12,13,318.2226
SC26,2023-12-12,14,318.2226
SC26,2023-12-12,15,318.2226
SC26,2023-12-12,16,318.2226
SC26,2023-12-12,17,318.2226
SC26,2023-12-12,18,318.2226
SC26,2023-12-12,19,318.2226
SC26,2023-12-12,20,318.2226
SC26,2023-12-12,21,318.2226
SC26,2023-12-12,22,318.2226
SC26,2023-12-12,23,318.2226
SC26,2023-12-13,0,318.2226
SC26,2023-12-13,1,318.2226
SC26,2023-12-13,2,318.2226
SC26,2023-12-13,3,318.2226
SC26,2023-12-13,4,318.2226
SC26,2023-12-13,5,318.2226
SC26,2023-12-13,6,318.2226
SC26,2023-12-13,7,318.2226
SC26,2023-12-13,8,318.2226
SC26,2023-12-13,9,318.2226
SC26,2023-12-13,10,318.2226
SC26,2023-12-13,11,318.2226
SC26,2023-12-13,12,318.2226
SC26,2023-12-13,13,318.2226
SC26,2023-12-13,14,318.2226
SC26,2023-12-13,15,318.2226
SC26,2023-12-13,16,318.2226
SC26,2023-12-13,17,318.2226
SC26,2023-12-13,18,318.2226
SC26,2023-12-13,19,318.2226
SC26,2023-12-13,20,318.2226
SC26,2023-12-13,21,318.2226
SC26,2023-12-13,22,318.2226
SC26,2023-12-13,23,318.2226
SC26,2023-12-14,0,318.2226
SC26,2023-12-14,1,318.2226
SC26,2023-12-14,2,318.2226
SC26,2023-12-14,3,318.2226
SC26,2023-12-14,4,318.2226
SC26,2023-12-14,5,318.2226
SC26,2023-12-14,6,318.2226
SC26,2023-12-14,7,318.2226
SC26,2023-12-14,8,318.2226
SC26,2023-12-14,9,318.2226
SC26,2023-12-14,10,318.2226
SC26,2023-12-14,11,318.2226
SC26,2023-12-14,12,318.2226
SC26,2023-12-14,13,318.2226
SC26,2023-12-14,14,318.2226
SC26,2023-12-14,15,318.2226
SC26,2023-12-14,16,318.2226
SC26,2023-12-14,17,318.2226
SC26,2023-12-14,18,318.2226
SC26,2023-12-14,19,318.2226
SC26,2023-12-14,20,318.2226
SC26,2023-12-14,21,318.2226
SC26,2023-12-14,22,318.2226
SC26,2023-12-14,23,318.2226
SC26,2023-12-15,0,318.2226
SC26,2023-12-15,1,318.2226
SC26,2023-12-15,2,318.2226
SC26,2023-12-15,3,318.2226
SC26,2023-12-15,4,318.2226
SC26,2023-12-15,5,318.2226
SC26,2023-12-15,6,318.2226
SC26,2023-12-15,7,318.2226
SC26,2023-12-15,8,318.2226
SC26,2023-12-15,9,318.2226
SC26,2023-12-15,10,318.2226
SC26,2023-12-15,11,318.2226
SC26,2023-12-15,12,318.2226
SC26,2023-12-15,13,318.2226
SC26,2023-12-15,14,318.2226
SC26,2023-12-15,15,318.2226
SC26,2023-12-15,16,318.2226
SC26,2023-12-15,17,318.2226
SC26,2023-12-15,18,318.2226
SC26,2023-12-15,19,318.2226
SC26,2023-12-15,20,318.2226
SC26,2023-12-15,21,318.2226
SC26,2023-12-15,22,318.2226
SC26,2023-12-15,23,318.2226
SC26,2023-12-16,0,318.2226
SC26,2023-12-16,1,318.2226
SC26,2023-12-16,2,318.2226
SC26,2023-12-16,3,318.2226
SC26,2023-12-16,4,318.2226
SC26,2023-12-16,5,318.2226
SC26,2023-12-16,6,318.2226
SC26,2023-12-16,7,318.2226
SC26,2023-12-16,8,318.2226
SC26,2023-12-16,9,318.2226
SC26,2023-12-16,10,318.2226
SC26,2023-12-16,11,318.2226
SC26,2023-12-16,12,318.2226
SC26,2023-12-16,13,318.2226
SC26,2023-12-16,14,318.2226
SC26,2023-12-16,15,318.2226
SC26,2023-12-16,16,318.2226
SC26,2023-12-16,17,318.2226
SC26,2023-12-16,18,318.2226
SC26,2023-12-16,19,318.2226
SC26,2023-12-16,20,318.2226
SC26,2023-12-16,21,318.2226
SC26,2023-12-16,22,318.2226
SC26,2023-12-16,23,318.2226
SC26,2023-12-17,0,318.2226
SC26,2023-12-17,1,318.2226
SC26,2023-12-17,2,318.2226
SC26,2023-12-17,3,318.2226
SC26,2023-12-17,4,318.2226
SC26,2023-12-17,5,318.2226
SC26,2023-12-17,6,318.2226
SC26,2023-12-17,7,318.2226
SC26,2023-12-17,8,318.2226
SC26,2023-12-17,9,318.2226
SC26,2023-12-17,10,318.2226
SC26,2023-12-17,11,318.2226
SC26,2023-12-17,12,318.2226
SC26,2023-12-17,13,318.2226
SC26,2023-12-17,14,318.2226
SC26,2023-12-17,15,318.2226
SC26,2023-12-17,16,318.2226
SC26,2023-12-17,17,318.2226
SC26,2023-12-17,18,318.2226
SC26,2023-12-17,19,318.2226
SC26,2023-12-17,20,318.2226
SC26,2023-12-17,21,318.2226
SC26,2023-12-17,22,318.2226
SC26,2023-12-17,23,318.2226
SC26,2023-12-18,0,318.2226
SC26,2023-12-18,1,318.2226
SC26,2023-12-18,2,318.2226
SC26,2023-12-18,3,318.2226
SC26,2023-12-18,4,318.2226
SC26,2023-12-18,5,318.2226
SC26,2023-12-18,6,318.2226
SC26,2023-12-18,7,318.2226
SC26,2023-12-18,8,318.2226
SC26,2023-12-18,9,318.2226
SC26,2023-12-18,10,318.2226
SC26,2023-12-18,11,318.2226
SC26,2023-12-18,12,318.2226
SC26,2023-12-18,13,318.2226
SC26,2023-12-18,14,318.2226
SC26,2023-12-18,15,318.2226
SC26,2023-12-18,16,318.2226
SC26,2023-12-18,17,318.2226
SC26,2023-12-18,18,318.2226
SC26,2023-12-18,19,318.2226
SC26,2023-12-18,20,318.2226
SC26,2023-12-18,21,318.2226
SC26,2023-12-18,22,318.2226
SC26,2023-12-18,23,318.2226
SC26,2023-12-19,0,318.2226
SC26,2023-12-19,1,318.2226
SC26,2023-12-19,2,318.2226
SC26,2023-12-19,3,318.2226
SC26,2023-12-19,4,318.2226
SC26,2023-12-19,5,318.2226
SC26,2023-12-19,6,318.2226
SC26,2023-12-19,7,318.2226
SC26,2023-12-19,8,318.2226
SC26,2023-12-19,9,318.2226
SC26,2023-12-19,10,318.2226
SC26,2023-12-19,11,318.2226
SC26,2023-12-19,12,318.2226
SC26,2023-12-19,13,318.2226
SC26,2023-12-19,14,318.2226
SC26,2023-12-19,15,318.2226
SC26,2023-12-19,16,318.2226
SC26,2023-12-19,17,318.2226
SC26,2023-12-19,18,318.2226
SC26,2023-12-19,19,318.2226
SC26,2023-12-19,20,318.2226
SC26,2023-12-19,21,318.2226
SC26,2023-12-19,22,318.2226
SC26,2023-12-19,23,318.2226
SC26,2023-12-20,0,318.2226
SC26,2023-12-20,1,318.2226
SC26,2023-12-20,2,318.2226
SC26,2023-12-20,3,318.2226
SC26,2023-12-20,4,318.2226
SC26,2023-12-20,5,318.2226
SC26,2023-12-20,6,318.2226
SC26,2023-12-20,7,318.2226
SC26,2023-12-20,8,318.2226
SC26,2023-12-20,9,318.2226
SC26,2023-12-20,10,318.2226
SC26,2023-12-20,11,318.2226
SC26,2023-12-20,12,318.2226
SC26,2023-12-20,13,318.2226
SC26,2023-12-20,14,318.2226
SC26,2023-12-20,15,318.2226
SC26,2023-12-20,16,318.2226
SC26,2023-12-20,17,318.2226
SC26,2023-12-20,18,318.2226
SC26,2023-12-20,19,318.2226
SC26,2023-12-20,20,318.2226
SC26,2023-12-20,21,318.2226
SC26,2023-12-20,22,318.2226
SC26,2023-12-20,23,318.2226
SC26,2023-12-21,0,318.2226
SC26,2023-12-21,1,318.2226
SC26,2023-12-21,2,318.2226
SC26,2023-12-21,3,318.2226
SC26,2023-12-21,4,318.2226
SC26,2023-12-21,5,318.2226
SC26,2023-12-21,6,318.2226
SC26,2023-12-21,7,318.2226
SC26,2023-12-21,8,318.2226
SC26,2023-12-21,9,318.2226
SC26,2023-12-21,10,318.2226
SC26,2023-12-21,11,318.2226
SC26,2023-12-21,12,318.2226
SC26,2023-12-21,13,318.2226
SC26,2023-12-21,14,318.2226
SC26,2023-12-21,15,318.2226
SC26,2023-12-21,16,318.2226
SC26,2023-12-21,17,318.2226
SC26,2023-12-21,18,318.2226
SC26,2023-12-21,19,318.2226
SC26,2023-12-21,20,318.2226
SC26,2023-12-21,21,318.2226
SC26,2023-12-21,22,318.2226
SC26,2023-12-21,23,318.2226
SC26,2023-12-22,0,318.2226
SC26,2023-12-22,1,318.2226
SC26,2023-12-22,2,318.2226
SC26,2023-12-22,3,318.2226
SC26,2023-12-22,4,318.2226
SC26,2023-12-22,5,318.2226
SC26,2023-12-22,6,318.2226
SC26,2023-12-22,7,318.2226
SC26,2023-12-22,8,318.2226
SC26,2023-12-22,9,318.2226
SC26,2023-12-22,10,318.2226
SC26,2023-12-22,11,318.2226
SC26,2023-12-22,12,318.2226
SC26,2023-12-22,13,318.2226
SC26,2023-12-22,14,318.2226
SC26,2023-12-22,15,318.2226
SC26,2023-12-22,16,318.2226
SC26,2023-12-22,17,318.2226
SC26,2023-12-22,18,318.2226
SC26,2023-12-22,19,318.2226
SC26,2023-12-22,20,318.2226
SC26,2023-12-22,21,318.2226
SC26,2023-12-22,22,318.2226
SC26,2023-12-22,23,318.2226
SC26,2023-12-23,0,318.2226
SC26,2023-12-23,1,318.2226
SC26,2023-12-23,2,318.2226
SC26,2023-12-23,3,318.2226
SC26,2023-12-23,4,318.2226
SC26,2023-12-23,5,318.2226
SC26,2023-12-23,6,318.2226
SC26,2023-12-23,7,318.2226
SC26,2023-12-23,8,318.2226
SC26,2023-12-23,9,318.2226
SC26,2023-12-23,10,318.2226
SC26,2023-12-23,11,318.2226
SC26,2023-12-23,12,318.2226
SC26,2023-12-23,13,318.2226
SC26,2023-12-23,14,318.2226
SC26,2023-12-23,15,318.2226
SC26,2023-12-23,16,318.2226
SC26,2023-12-23,17,318.2226
SC26,2023-12-23,18,318.2226
SC26,2023-12-23,19,318.2226
SC26,2023-12-23,20,318.2226
SC26,2023-12-23,21,318.2226
SC26,2023-12-23,22,318.2226
SC26,2023-12-23,23,318.2226
SC26,2023-12-24,0,318.2226
SC26,2023-12-24,1,318.2226
SC26,2023-12-24,2,318.2226
SC26,2023-12-24,3,318.2226
SC26,2023-12-24,4,318.2226
SC26,2023-12-24,5,318.2226
SC26,2023-12-24,6,318.2226
SC26,2023-12-24,7,318.2226
SC26,2023-12-24,8,318.2226
SC26,2023-12-24,9,318.2226
SC26,2023-12-24,10,318.2226
SC26,2023-12-24,11,318.2226
SC26,2023-12-24,12,318.2226
SC26,2023-12-24,13,318.2226
SC26,2023-12-24,14,318.2226
SC26,2023-12-24,15,318.2226
SC26,2023-12-24,16,318.2226
SC26,2023-12-24,17,318.2226
SC26,2023-12-24,18,318.2226
SC26,2023-12-24,19,318.2226
SC26,2023-12-24,20,318.2226
SC26,2023-12-24,21,318.2226
SC26,2023-12-24,22,318.2226
SC26,2023-12-24,23,318.2226
SC26,2023-12-25,0,318.2226
SC26,2023-12-25,1,318.2226
SC26,2023-12-25,2,318.2226
SC26,2023-12-25,3,318.2226
SC26,2023-12-25,4,318.2226
SC26,2023-12-25,5,318.2226
SC26,2023-12-25,6,318.2226
SC26,2023-12-25,7,318.2226
SC26,2023-12-25,8,318.2226
SC26,2023-12-25,9,318.2226
SC26,2023-12-25,10,318.2226
SC26,2023-12-25,11,318.2226
SC26,2023-12-25,12,318.2226
SC26,2023-12-25,13,318.2226
SC26,2023-12-25,14,318.2226
SC26,2023-12-25,15,318.2226
SC26,2023-12-25,16,318.2226
SC26,2023-12-25,17,318.2226
SC26,2023-12-25,18,318.2226
SC26,2023-12-25,19,318.2226
SC26,2023-12-25,20,318.2226
SC26,2023-12-25,21,318.2226
SC26,2023-12-25,22,318.2226
SC26,2023-12-25,23,318.2226
SC26,2023-12-26,0,318.2226
SC26,2023-12-26,1,318.2226
SC26,2023-12-26,2,318.2226
SC26,2023-12-26,3,318.2226
SC26,2023-12-26,4,318.2226
SC26,2023-12-26,5,318.2226
SC26,2023-12-26,6,318.2226
SC26,2023-12-26,7,318.2226
SC26,2023-12-26,8,318.2226
SC26,2023-12-26,9,318.2226
SC26,2023-12-26,10,318.2226
SC26,2023-12-26,11,318.2226
SC26,2023-12-26,12,318.2226
SC26,2023-12-26,13,318.2226
SC26,2023-12-26,14,318.2226
SC26,2023-12-26,15,318.2226
SC26,2023-12-26,16,318.2226
SC26,2023-12-26,17,318.2226
SC26,2023-12-26,18,318.2226
SC26,2023-12-26,19,318.2226
SC26,2023-12-26,20,318.2226
SC26,2023-12-26,21,318.2226
SC26,2023-12-26,22,318.2226
SC26,2023-12-26,23,318.2226
SC26,2023-12-27,0,318.2226
SC26,2023-12-27,1,318.2226
SC26,2023-12-27,2,318.2226
SC26,2023-12-27,3,318.2226
SC26,2023-12-27,4,318.2226
SC26,2023-12-27,5,318.2226
SC26,2023-12-27,6,318.2226
SC26,2023-12-27,7,318.2226
SC26,2023-12-27,8,318.2226
SC26,2023-12-27,9,318.2226
SC26,2023-12-27,10,318.2226
SC26,2023-12-27,11,318.2226
SC26,2023-12-27,12,318.2226
SC26,2023-12-27,13,318.2226
SC26,2023-12-27,14,318.2226
SC26,2023-12-27,15,318.2226
SC26,2023-12-27,16,318.2226
SC26,2023-12-27,17,318.2226
SC26,2023-12-27,18,318.2226
SC26,2023-12-27,19,318.2226
SC26,2023-12-27,20,318.2226
SC26,2023-12-27,21,318.2226
SC26,2023-12-27,22,318.2226
SC26,2023-12-27,23,318.2226
SC26,2023-12-28,0,318.2226
SC26,2023-12-28,1,318.2226
SC26,2023-12-28,2,318.2226
SC26,2023-12-28,3,318.2226
SC26,2023-12-28,4,318.2226
SC26,2023-12-28,5,318.2226
SC26,2023-12-28,6,318.2226
SC26,2023-12-28,7,318.2226
SC26,2023-12-28,8,318.2226
SC26,2023-12-28,9,318.2226
SC26,2023-12-28,10,318.2226
SC26,2023-12-28,11,318.2226
SC26,2023-12-28,12,318.2226
SC26,2023-12-28,13,318.2226
SC26,2023-12-28,14,318.2226
SC26,2023-12-28,15,318.2226
SC26,2023-12-28,16,318.2226
SC26,2023-12-28,17,318.2226
SC26,2023-12-28,18,318.2226
SC26,2023-12-28,19,318.2226
SC26,2023-12-28,20,318.2226
SC26,2023-12-28,21,318.2226
SC26,2023-12-28,22,318.2226
SC26,2023-12-28,23,318.2226
SC26,2023-12-29,0,318.2226
SC26,2023-12-29,1,318.2226
SC26,2023-12-29,2,318.2226
SC26,2023-12-29,3,318.2226
SC26,2023-12-29,4,318.2226
SC26,2023-12-29,5,318.2226
SC26,2023-12-29,6,318.2226
SC26,2023-12-29,7,318.2226
SC26,2023-12-29,8,318.2226
SC26,2023-12-29,9,318.2226
SC26,2023-12-29,10,318.2226
SC26,2023-12-29,11,318.2226
SC26,2023-12-29,12,318.2226
SC26,2023-12-29,13,318.2226
SC26,2023-12-29,14,318.2226
SC26,2023-12-29,15,318.2226
SC26,2023-12-29,16,318.2226
SC26,2023-12-29,17,318.2226
SC26,2023-12-29,18,318.2226
SC26,2023-12-29,19,318.2226
SC26,2023-12-29,20,318.2226
SC26,2023-12-29,21,318.2226
SC26,2023-12-29,22,318.2226
SC26,2023-12-29,23,318.2226
SC26,2023-12-30,0,318.2226
SC26,2023-12-30,1,318.2226
SC26,2023-12-30,2,318.2226
SC26,2023-12-30,3,318.2226
SC26,2023-12-30,4,318.2226
SC26,2023-12-30,5,318.2226
SC26,2023-12-30,6,318.2226
SC26,2023-12-30,7,318.2226
SC26,2023-12-30,8,318.2226
SC26,2023-12-30,9,318.2226
SC26,2023-12-30,10,318.2226
SC26,2023-12-30,11,318.2226
SC26,2023-12-30,12,318.2226
SC26,2023-12-30,13,318.2226
SC26,2023-12-30,14,318.2226
SC26,2023-12-30,15,318.2226
SC26,2023-12-30,16,318.2226
SC26,2023-12-30,17,318.2226
SC26,2023-12-30,18,318.2226
SC26,2023-12-30,19,318.2226
SC14,2023-12-01,0,75.02131
SC14,2023-12-01,1,97.28414
SC14,2023-12-01,2,103.812996
SC14,2023-12-01,3,98.92288
SC14,2023-12-01,4,95.892525
SC14,2023-12-01,5,95.14509
SC14,2023-12-01,6,95.33663
SC14,2023-12-01,7,95.56406
SC14,2023-12-01,8,95.64498
SC14,2023-12-01,9,95.643135
SC14,2023-12-01,10,95.62728
SC14,2023-12-01,11,95.619606
SC14,2023-12-01,12,95.61868
SC14,2023-12-01,13,95.61964
SC14,2023-12-01,14,95.62029
SC14,2023-12-01,15,95.62045
SC14,2023-12-01,16,95.62041
SC14,2023-12-01,17,95.62035
SC14,2023-12-01,18,95.62033
SC14,2023-12-01,19,95.62033
SC14,2023-12-01,20,95.62033
SC14,2023-12-01,21,95.62034
SC14,2023-12-01,22,95.62034
SC14,2023-12-01,23,95.62034
SC14,2023-12-02,0,95.620346
SC14,2023-12-02,1,95.62034
SC14,2023-12-02,2,95.62034
SC14,2023-12-02,3,95.62033
SC14,2023-12-02,4,95.62034
SC14,2023-12-02,5,95.62034
SC14,2023-12-02,6,95.62034
SC14,2023-12-02,7,95.620346
SC14,2023-12-02,8,95.62034
SC14,2023-12-02,9,95.62034
SC14,2023-12-02,10,95.62033
SC14,2023-12-02,11,95.62034
SC14,2023-12-02,12,95.62034
SC14,2023-12-02,13,95.62034
SC14,2023-12-02,14,95.620346
SC14,2023-12-02,15,95.62034
SC14,2023-12-02,16,95.62034
SC14,2023-12-02,17,95.62033
SC14,2023-12-02,18,95.62034
SC14,2023-12-02,19,95.62034
SC14,2023-12-02,20,95.62034
SC14,2023-12-02,21,95.620346
SC14,2023-12-02,22,95.62034
SC14,2023-12-02,23,95.62034
SC14,2023-12-03,0,95.62033
SC14,2023-12-03,1,95.62034
SC14,2023-12-03,2,95.62034
SC14,2023-12-03,3,95.62034
SC14,2023-12-03,4,95.620346
SC14,2023-12-03,5,95.62034
SC14,2023-12-03,6,95.62034
SC14,2023-12-03,7,95.62033
SC14,2023-12-03,8,95.62034
SC14,2023-12-03,9,95.62034
SC14,2023-12-03,10,95.62034
SC14,2023-12-03,11,95.620346
SC14,2023-12-03,12,95.62034
SC14,2023-12-03,13,95.62034
SC14,2023-12-03,14,95.62033
SC14,2023-12-03,15,95.62034
SC14,2023-12-03,16,95.62034
SC14,2023-12-03,17,95.62034
SC14,2023-12-03,18,95.620346
SC14,2023-12-03,19,95.62034
SC14,2023-12-03,20,95.62034
SC14,2023-12-03,21,95.62033
SC14,2023-12-03,22,95.62034
SC14,2023-12-03,23,95.62034
SC14,2023-12-04,0,95.62034
SC14,2023-12-04,1,95.620346
SC14,2023-12-04,2,95.62034
SC14,2023-12-04,3,95.62034
SC14,2023-12-04,4,95.62033
SC14,2023-12-04,5,95.62034
SC14,2023-12-04,6,95.62034
SC14,2023-12-04,7,95.62034
SC14,2023-12-04,8,95.620346
SC14,2023-12-04,9,95.62034
SC14,2023-12-04,10,95.62034
SC14,2023-12-04,11,95.62033
SC14,2023-12-04,12,95.62034
SC14,2023-12-04,13,95.62034
SC14,2023-12-04,14,95.62034
SC14,2023-12-04,15,95.620346
SC14,2023-12-04,16,95.62034
SC14,2023-12-04,17,95.62034
SC14,2023-12-04,18,95.62033
SC14,2023-12-04,19,95.62034
SC14,2023-12-04,20,95.62034
SC14,2023-12-04,21,95.62034
SC14,2023-12-04,22,95.620346
SC14,2023-12-04,23,95.62034
SC14,2023-12-05,0,95.62034
SC14,2023-12-05,1,95.62033
SC14,2023-12-05,2,95.62034
SC14,2023-12-05,3,95.62034
SC14,2023-12-05,4,95.62034
SC14,2023-12-05,5,95.620346
SC14,2023-12-05,6,95.62034
SC14,2023-12-05,7,95.62034
SC14,2023-12-05,8,95.62033
SC14,2023-12-05,9,95.62034
SC14,2023-12-05,10,95.62034
SC14,2023-12-05,11,95.62034
SC14,2023-12-05,12,95.620346
SC14,2023-12-05,13,95.62034
SC14,2023-12-05,14,95.62034
SC14,2023-12-05,15,95.62033
SC14,2023-12-05,16,95.62034
SC14,2023-12-05,17,95.62034
SC14,2023-12-05,18,95.62034
SC14,2023-12-05,19,95.620346
SC14,2023-12-05,20,95.62034
SC14,2023-12-05,21,95.62034
SC14,2023-12-05,22,95.62033
SC14,2023-12-05,23,95.62034
SC14,2023-12-06,0,95.62034
SC14,2023-12-06,1,95.62034
SC14,2023-12-06,2,95.620346
SC14,2023-12-06,3,95.62034
SC14,2023-12-06,4,95.62034
SC14,2023-12-06,5,95.62033
SC14,2023-12-06,6,95.62034
SC14,2023-12-06,7,95.62034
SC14,2023-12-06,8,95.62034
SC14,2023-12-06,9,95.620346
SC14,2023-12-06,10,95.62034
SC14,2023-12-06,11,95.62034
SC14,2023-12-06,12,95.62033
SC14,2023-12-06,13,95.62034
SC14,2023-12-06,14,95.62034
SC14,2023-12-06,15,95.62034
SC14,2023-12-06,16,95.620346
SC14,2023-12-06,17,95.62034
SC14,2023-12-06,18,95.62034
SC14,2023-12-06,19,95.62033
SC14,2023-12-06,20,95.62034
SC14,2023-12-06,21,95.62034
SC14,2023-12-06,22,95.62034
SC14,2023-12-06,23,95.620346
SC14,2023-12-07,0,95.62034
SC14,2023-12-07,1,95.62034
SC14,2023-12-07,2,95.62033
SC14,2023-12-07,3,95.62034
SC14,2023-12-07,4,95.62034
SC14,2023-12-07,5,95.62034
SC14,2023-12-07,6,95.620346
SC14,2023-12-07,7,95.62034
SC14,2023-12-07,8,95.62034
SC14,2023-12-07,9,95.62033
SC14,2023-12-07,10,95.62034
SC14,2023-12-07,11,95.62034
SC14,2023-12-07,12,95.62034
SC14,2023-12-07,13,95.620346
SC14,2023-12-07,14,95.62034
SC14,2023-12-07,15,95.62034
SC14,2023-12-07,16,95.62033
SC14,2023-12-07,17,95.62034
SC14,2023-12-07,18,95.62034
SC14,2023-12-07,19,95.62034
SC14,2023-12-07,20,95.620346
SC14,2023-12-07,21,95.62034
SC14,2023-12-07,22,95.62034
SC14,2023-12-07,23,95.62033
SC14,2023-12-08,0,95.62034
SC14,2023-12-08,1,95.62034
SC14,2023-12-08,2,95.62034
SC14,2023-12-08,3,95.620346
SC14,2023-12-08,4,95.62034
SC14,2023-12-08,5,95.62034
SC14,2023-12-08,6,95.62033
SC14,2023-12-08,7,95.62034
SC14,2023-12-08,8,95.62034
SC14,2023-12-08,9,95.62034
SC14,2023-12-08,10,95.620346
SC14,2023-12-08,11,95.62034
SC14,2023-12-08,12,95.62034
SC14,2023-12-08,13,95.62033
SC14,2023-12-08,14,95.62034
SC14,2023-12-08,15,95.62034
SC14,2023-12-08,16,95.62034
SC14,2023-12-08,17,95.620346
SC14,2023-12-08,18,95.62034
SC14,2023-12-08,19,95.62034
SC14,2023-12-08,20,95.62033
SC14,2023-12-08,21,95.62034
SC14,2023-12-08,22,95.62034
SC14,2023-12-08,23,95.62034
SC14,2023-12-09,0,95.620346
SC14,2023-12-09,1,95.62034
SC14,2023-12-09,2,95.62034
SC14,2023-12-09,3,95.62033
SC14,2023-12-09,4,95.62034
SC14,2023-12-09,5,95.62034
SC14,2023-12-09,6,95.62034
SC14,2023-12-09,7,95.620346
SC14,2023-12-09,8,95.62034
SC14,2023-12-09,9,95.62034
SC14,2023-12-09,10,95.62033
SC14,2023-12-09,11,95.62034
SC14,2023-12-09,12,95.62034
SC14,2023-12-09,13,95.62034
SC14,2023-12-09,14,95.620346
